Marital_status,Application_mode,Application_order,Daytime_evening_attendance,Previous_qualification_grade,Mothers_qualification,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Status
1,39,2,1,140.0,34,97.0,1,0,1,0,0,28,5,5,0,0.0,0,5,5,0,0.0,0,0
1,43,1,1,120.0,1,112.0,1,0,1,0,1,19,8,15,7,11.571428571428571,0,8,15,7,11.571428571428571,0,1
1,1,2,1,140.0,1,123.6,1,0,1,0,0,18,6,10,6,12.857142857142858,0,6,6,3,12.666666666666666,0,1
1,39,1,1,133.1,19,130.5,0,0,1,0,0,38,6,0,0,0.0,0,6,0,0,0.0,0,0
1,1,2,1,135.0,1,133.3,0,0,1,0,0,19,5,5,5,13.0,0,5,5,5,13.2,0,1
1,1,1,1,123.0,1,132.1,0,0,1,0,1,21,6,9,5,11.0,0,6,8,5,12.0,0,1
1,1,1,1,133.1,37,100.0,0,0,1,0,0,21,5,12,3,12.0,0,5,12,1,15.0,3,0
1,1,1,1,154.0,38,140.4,0,0,1,0,1,22,6,6,5,12.6,0,6,6,6,13.0,0,1
1,1,1,1,148.0,19,141.7,0,0,1,0,1,18,6,8,5,13.4,0,6,7,6,13.166666666666666,0,1
1,17,2,1,133.0,37,119.7,0,0,1,0,1,18,6,9,6,11.333333333333334,0,6,9,6,11.571428571428571,0,1
1,1,1,1,126.0,19,122.5,1,0,0,0,0,25,5,14,4,13.5,2,5,10,4,14.25,0,0
1,39,1,1,133.1,19,140.0,0,1,0,0,0,24,6,11,3,11.75,0,6,14,3,10.333333333333334,0,0
1,1,3,1,125.0,3,119.4,1,0,1,0,0,19,7,10,6,12.471428571428572,0,7,8,7,11.4625,0,1
1,16,1,1,145.0,3,155.0,1,0,1,0,0,24,17,19,11,12.909090909090908,0,13,15,9,13.555555555555555,0,1
1,1,2,1,118.0,37,119.1,1,0,1,0,1,20,5,5,5,11.6,0,5,5,5,13.6,0,1
1,39,1,1,120.0,37,122.7,0,0,0,0,0,25,5,5,0,0.0,0,5,9,0,0.0,0,0
1,1,1,1,127.0,38,117.9,0,0,1,0,1,20,10,13,9,12.9,0,10,12,10,12.363636363636363,0,1
1,7,1,1,130.0,19,130.0,0,0,1,0,0,23,8,8,8,13.22,0,8,8,8,13.22,0,1
1,17,3,1,129.0,19,120.0,1,0,1,0,1,19,8,8,7,13.151428571428571,0,8,8,7,13.151428571428571,0,1
1,44,1,1,130.0,37,130.0,0,1,0,0,0,29,6,13,3,12.75,0,6,8,3,11.333333333333334,0,0
1,1,3,1,121.0,19,116.8,1,0,1,0,0,21,6,8,6,11.333333333333334,0,6,8,4,12.25,0,1
1,1,1,1,136.0,19,123.4,1,0,1,0,1,18,6,10,6,13.25,0,6,13,5,14.142857142857142,0,1
1,1,3,1,125.0,19,125.4,1,0,1,0,0,19,6,7,5,12.4,0,6,6,5,12.4,0,1
1,1,3,1,131.0,38,127.2,1,0,1,0,1,18,6,6,6,15.0,0,6,6,6,12.833333333333334,0,0
1,1,1,1,122.0,9,103.4,0,0,1,0,0,19,5,6,5,14.4,0,5,6,5,13.0,0,1
1,1,1,1,127.0,37,123.2,1,0,1,0,0,18,6,12,1,11.0,0,6,12,0,0.0,0,1
1,17,1,1,136.0,1,124.1,0,0,1,0,0,18,5,8,5,12.4,0,5,6,5,10.8,0,1
2,39,1,1,133.1,38,99.5,1,1,0,0,1,37,7,13,1,16.0,0,7,12,0,0.0,0,0
1,17,1,0,127.0,37,124.9,0,0,1,0,0,29,5,10,5,13.571428571428571,0,5,14,5,12.333333333333334,3,1
1,17,3,1,116.0,37,110.8,0,0,1,0,0,18,6,6,6,11.833333333333334,0,6,6,6,12.5,0,1
1,1,1,1,121.0,1,118.9,1,0,1,0,1,19,6,8,5,11.666666666666666,0,6,9,5,12.666666666666666,0,1
1,43,1,1,124.0,1,118.8,1,1,0,0,0,22,10,16,6,11.833333333333334,0,7,8,2,13.0,0,0
1,1,1,1,131.0,37,137.0,0,0,1,0,1,20,6,8,6,11.166666666666666,0,6,10,5,10.6,0,1
1,39,1,0,100.0,37,100.0,0,0,1,0,0,34,6,0,0,0.0,0,6,0,0,0.0,0,0
1,43,1,1,130.0,37,120.0,0,1,0,0,0,30,12,17,8,11.75,0,12,19,6,12.166666666666666,2,0
1,1,1,1,135.0,1,122.8,0,0,1,0,0,18,6,7,6,14.0,0,6,7,6,14.0,0,1
1,1,1,1,130.0,38,121.6,0,0,1,0,0,18,6,6,6,12.833333333333334,0,6,6,6,12.0,0,1
1,1,2,1,146.0,3,149.2,1,0,1,0,0,18,6,11,4,12.25,0,6,10,3,11.666666666666666,0,1
1,17,4,1,146.0,4,140.0,1,0,1,0,0,18,8,8,7,14.828571428571427,0,8,8,7,14.828571428571427,0,1
1,1,2,1,154.0,38,133.4,1,0,1,0,1,19,6,7,5,11.4,0,6,8,5,12.8,0,1
1,1,1,1,137.0,37,126.2,1,0,1,0,1,19,6,6,6,13.0,0,6,8,6,12.5,0,1
1,1,5,1,151.0,1,127.8,0,0,1,0,1,18,8,8,7,13.671428571428573,0,8,8,7,13.671428571428573,0,1
1,44,1,1,150.0,37,150.0,0,0,1,0,1,21,6,9,6,12.666666666666666,0,6,8,5,12.8,0,1
1,1,2,1,121.0,1,113.7,1,0,0,0,0,20,5,10,2,10.0,0,5,12,1,13.0,0,0
1,17,1,1,122.0,12,117.8,1,0,1,0,0,20,5,10,5,13.5,0,5,8,5,12.333333333333334,0,1
1,1,1,1,143.0,5,136.7,0,0,1,0,0,19,7,8,7,12.67,0,8,8,8,13.55,0,1
1,1,1,1,152.0,1,144.7,0,0,1,0,0,20,6,8,6,14.5,0,6,7,6,15.428571428571429,0,1
1,17,3,1,145.0,12,139.8,1,0,1,0,0,18,7,7,7,13.685714285714283,0,8,8,8,15.3875,0,1
1,42,1,1,120.0,37,113.7,0,0,1,0,0,20,6,8,5,11.0,0,6,10,3,10.666666666666666,0,0
2,7,1,1,140.0,5,140.0,0,1,0,0,0,29,9,16,7,11.555555555555555,4,7,12,5,13.2,2,0
1,1,1,1,143.0,19,142.3,0,0,1,0,1,18,7,7,7,13.79714285714286,0,8,8,8,13.775,0,1
1,1,1,1,129.0,19,119.6,1,0,1,0,1,20,7,8,7,14.00375,0,8,11,7,13.812857142857142,0,1
1,16,2,1,139.0,38,123.7,1,0,1,0,1,22,5,8,4,12.0,0,5,8,4,11.4,2,1
4,1,1,0,133.1,39,143.0,1,0,1,0,1,47,6,9,5,14.166666666666666,0,6,7,6,14.166666666666666,0,1
2,51,1,0,127.0,37,100.1,0,0,1,0,0,31,5,5,5,14.0,0,5,5,5,13.8,0,1
1,1,1,1,126.0,19,119.4,0,0,1,0,1,21,6,7,5,13.8,0,6,6,6,12.833333333333334,0,1
1,1,1,0,128.0,38,122.1,0,0,1,0,0,21,6,8,5,12.8,0,6,10,6,11.857142857142858,0,1
2,39,1,1,100.0,1,100.0,0,0,1,0,0,24,6,6,6,12.166666666666666,0,6,6,6,13.833333333333334,0,1
1,17,1,1,123.0,4,113.9,0,0,1,0,0,18,6,8,6,12.5,0,6,6,6,12.333333333333334,0,1
1,39,1,0,170.0,34,101.0,0,0,1,0,0,32,6,9,4,12.0,0,6,12,4,11.5,0,1
1,18,2,0,117.0,3,111.8,1,0,1,0,1,19,6,8,6,10.833333333333334,0,6,9,6,11.5,0,1
1,39,1,1,140.0,3,140.0,1,0,1,0,0,24,8,8,8,13.385,0,8,8,8,13.385,0,1
1,17,4,1,123.0,19,124.4,1,0,1,0,0,19,6,14,6,15.666666666666666,0,6,9,6,14.5,0,1
1,44,1,1,150.0,19,150.0,0,1,1,0,1,19,6,9,6,14.333333333333334,0,6,7,6,13.833333333333334,0,1
1,44,1,1,140.0,37,140.0,0,0,1,0,0,24,6,10,6,11.428571428571429,0,6,12,5,13.0,0,1
1,17,4,1,123.0,19,116.0,1,0,1,0,1,18,6,9,6,11.666666666666666,0,6,8,6,11.666666666666666,0,1
1,1,1,1,130.0,38,135.6,1,0,1,0,1,19,6,9,5,12.0,0,6,10,2,11.333333333333334,0,0
2,1,1,1,137.0,3,121.0,0,0,1,0,1,19,8,8,7,14.725714285714288,0,8,8,7,14.725714285714288,0,1
1,17,2,1,126.0,19,118.7,1,0,1,0,1,18,6,6,6,14.166666666666666,0,6,6,6,13.666666666666666,0,1
1,1,1,1,125.0,1,125.7,1,0,1,0,0,18,6,10,6,11.571428571428571,0,6,8,6,12.333333333333334,0,1
1,17,4,1,112.0,1,107.1,1,0,1,0,0,20,7,7,7,12.5,0,8,8,8,13.1375,0,1
1,1,1,1,141.0,19,125.5,0,0,1,0,0,18,8,10,8,12.86,2,8,10,8,12.86,2,1
1,17,4,1,135.0,38,127.0,1,0,1,0,0,18,6,10,6,12.25,0,6,9,6,13.714285714285714,0,1
1,1,2,1,117.0,38,113.5,1,0,1,0,1,21,5,7,4,12.0,0,5,5,5,12.2,0,1
1,1,1,1,160.0,19,154.4,0,0,1,0,1,18,7,9,7,15.116666666666667,0,8,9,8,16.168888888888887,0,1
1,51,1,1,136.0,19,122.0,0,1,0,0,0,18,5,6,2,12.5,0,5,6,4,10.25,0,0
1,17,2,1,143.0,1,128.0,1,0,1,0,0,19,6,11,0,0.0,0,6,0,0,0.0,0,0
1,1,1,1,119.0,1,115.5,1,0,1,0,0,19,6,8,4,11.0,0,6,9,4,11.0,0,1
1,17,4,1,120.0,1,117.2,1,0,1,0,0,18,6,8,6,11.875,0,6,11,4,14.6,0,1
1,39,1,1,150.0,3,150.0,1,0,1,0,0,34,5,6,1,11.0,0,5,5,0,0.0,0,0
1,1,3,1,142.0,11,155.3,0,0,1,0,0,19,5,5,5,15.2,0,5,6,5,13.2,0,1
1,44,1,1,120.0,37,120.0,1,1,0,0,0,19,6,7,5,11.6,0,6,12,2,11.0,0,0
1,51,1,1,160.0,3,116.1,0,1,1,0,0,26,6,6,6,14.833333333333334,0,6,7,6,15.142857142857142,0,1
1,17,1,1,133.1,34,118.9,1,0,1,0,0,21,6,12,3,11.333333333333334,0,6,10,3,11.333333333333334,0,0
1,17,2,1,142.0,19,127.3,0,0,1,0,1,18,5,5,5,11.2,0,5,5,5,11.8,0,1
1,17,4,1,121.0,38,113.7,1,0,1,0,1,20,6,8,5,13.4,0,6,9,5,13.666666666666666,0,1
1,51,1,1,135.0,1,118.5,0,0,1,0,0,25,5,12,2,10.5,0,5,5,0,0.0,0,0
1,1,1,1,153.0,1,146.7,0,0,1,0,0,18,5,5,5,16.2,0,5,5,5,16.4,0,1
1,1,1,1,140.0,19,124.3,1,0,1,0,1,18,7,7,7,14.542857142857144,0,8,11,8,14.88181818181818,0,1
1,1,1,1,152.0,41,137.8,0,0,1,0,0,19,7,7,7,13.694285714285714,0,8,9,8,14.355555555555554,0,1
1,1,1,1,120.0,19,130.2,0,0,1,0,1,18,6,8,6,11.285714285714286,0,6,10,6,11.857142857142858,0,1
1,17,1,1,160.0,38,147.8,0,0,1,0,0,20,7,11,6,11.757142857142856,0,8,12,6,13.083333333333334,0,1
1,7,1,1,150.0,19,150.0,0,1,0,0,0,26,3,3,0,0.0,0,6,0,0,0.0,0,0
1,42,1,1,100.0,37,100.0,1,0,1,0,1,19,8,8,7,13.058571428571428,0,8,8,7,13.058571428571428,0,1
1,1,1,1,150.0,1,155.6,0,0,1,0,0,19,7,7,7,14.3,0,8,9,8,14.055555555555555,0,1
1,43,4,1,124.0,37,117.4,0,0,1,0,0,19,10,15,5,11.8,0,10,14,8,12.0,0,1
1,5,3,1,141.0,1,128.8,1,0,1,0,0,19,5,9,3,10.333333333333334,1,5,8,3,13.0,0,1
1,1,1,1,121.0,19,117.5,1,0,1,0,0,18,6,7,6,10.571428571428571,0,6,11,3,11.666666666666666,0,1
1,43,1,1,134.0,1,120.4,1,0,1,0,0,19,7,7,6,13.333333333333334,0,7,7,6,13.333333333333334,0,1
1,1,1,1,134.0,1,130.9,0,1,1,0,0,18,6,10,6,11.857142857142858,0,6,9,5,11.0,0,1
1,1,1,1,132.0,2,125.0,1,0,1,0,0,18,6,9,5,12.6,0,6,8,5,11.4,0,1
1,1,1,1,135.0,19,136.8,1,0,1,0,0,18,5,11,5,14.0,3,5,7,5,11.6,0,1
1,1,1,1,123.0,1,121.6,1,0,1,0,0,18,7,12,5,12.0,0,7,9,6,12.666666666666666,0,1
1,44,1,1,151.0,19,151.0,0,1,1,0,0,26,5,6,0,0.0,0,5,5,0,0.0,0,0
1,1,1,1,107.0,38,103.5,1,0,1,0,0,20,6,7,6,12.0,0,6,7,6,13.0,0,1
1,1,1,0,126.0,37,119.4,0,0,1,0,0,19,6,6,6,12.666666666666666,0,6,6,6,11.666666666666666,0,1
1,1,1,1,133.0,34,134.4,1,0,1,0,1,18,6,6,6,12.166666666666666,0,6,9,6,13.666666666666666,0,1
1,44,1,1,140.0,38,143.0,0,0,1,0,0,19,6,6,6,13.333333333333334,0,6,6,6,14.666666666666666,0,1
1,7,1,1,110.0,41,110.0,0,1,1,0,0,40,7,8,7,15.0,0,7,7,7,14.571428571428571,0,1
1,1,4,1,141.0,38,132.5,1,0,1,0,1,18,8,8,8,13.39125,0,8,8,8,13.39125,0,1
1,17,1,1,122.0,3,114.7,0,0,1,0,0,19,6,9,5,12.166666666666666,0,6,8,6,12.428571428571429,0,1
1,17,1,1,156.0,2,166.9,0,0,1,0,0,18,5,9,4,11.25,0,5,6,4,12.5,0,1
1,1,1,1,129.0,1,125.9,1,0,1,0,0,19,5,13,4,12.0,2,5,8,3,12.0,0,1
1,1,1,1,188.0,3,178.3,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0,0.0,0,0
2,39,1,0,120.0,37,117.0,1,0,1,0,0,33,6,7,6,12.833333333333334,0,6,8,6,12.857142857142858,0,1
1,39,1,1,130.0,3,150.0,0,0,1,0,0,35,6,10,6,14.0,0,6,11,6,13.1,0,1
1,42,1,1,130.0,37,130.0,1,0,1,0,0,26,5,5,4,13.0,0,5,7,2,12.0,0,1
1,1,1,1,140.0,19,135.1,1,0,1,0,0,18,6,7,6,13.5,0,6,8,6,12.5,0,1
1,43,1,1,110.0,37,110.0,0,0,1,0,0,36,16,24,13,10.692307692307692,1,13,19,9,12.307692307692308,0,1
4,39,1,0,133.1,37,136.2,0,0,1,0,0,39,5,6,5,11.0,0,5,9,5,11.666666666666666,0,1
2,39,1,1,120.0,37,116.0,0,0,1,0,0,44,6,8,6,13.0,0,6,6,6,13.833333333333334,0,1
1,1,2,0,96.0,3,100.0,0,0,1,0,0,20,6,10,5,12.0,0,6,9,4,11.25,0,1
1,1,1,1,117.0,19,116.3,1,0,1,0,0,24,6,9,4,12.6,0,6,6,4,11.5,0,0
1,43,1,1,123.0,19,134.0,0,0,1,0,1,20,6,6,6,13.666666666666666,0,6,6,6,13.333333333333334,0,1
1,1,4,1,127.0,1,124.2,1,0,0,0,0,19,0,0,0,0.0,0,0,0,0,0.0,0,0
2,1,1,1,151.0,37,134.5,0,1,1,0,1,18,7,7,6,14.2,0,7,7,6,14.2,0,1
1,1,1,1,127.0,19,120.7,0,1,0,0,0,22,6,10,5,11.0,0,6,12,0,0.0,0,0
1,17,1,1,133.0,19,127.1,1,0,1,0,0,18,6,7,6,15.0,0,6,7,6,16.428571428571427,0,1
1,39,1,1,133.1,38,133.0,0,0,1,0,0,24,7,9,6,12.585714285714284,0,8,9,7,13.44285714285714,0,1
1,39,1,0,133.1,37,128.2,0,0,1,0,0,33,5,0,0,0.0,0,5,0,0,0.0,0,0
1,39,1,1,133.1,37,130.0,0,1,1,0,1,30,6,6,0,0.0,0,6,6,0,0.0,0,1
1,39,1,1,160.0,3,172.0,0,0,1,0,0,26,6,0,0,0.0,0,6,0,0,0.0,0,0
1,17,4,1,140.0,19,128.5,1,0,1,0,0,18,6,7,6,11.666666666666666,0,6,10,6,11.833333333333334,0,1
1,1,1,1,146.0,37,128.5,0,1,1,0,0,19,6,13,3,12.666666666666666,0,6,12,2,10.0,0,0
1,17,4,1,112.0,19,112.0,1,0,1,0,0,20,5,10,3,10.333333333333334,0,5,9,4,11.0,2,1
1,53,1,1,140.0,19,142.5,1,0,1,0,1,22,11,18,8,13.5,0,9,16,7,13.714285714285714,0,1
1,1,4,1,136.0,1,133.0,1,0,1,0,0,19,7,8,5,13.98,0,7,8,5,13.98,0,1
1,1,1,1,133.1,37,106.0,1,0,1,0,1,21,6,13,6,16.153846153846153,0,6,10,6,15.75,0,1
1,1,4,1,136.0,19,125.5,1,0,1,0,1,21,7,7,6,14.033333333333331,0,7,7,6,14.033333333333331,0,1
1,17,1,1,134.0,19,131.2,0,0,1,0,0,19,5,8,1,11.0,0,5,6,5,11.2,0,1
1,1,1,1,122.0,38,112.9,1,0,1,0,1,19,7,8,7,13.857142857142858,0,7,8,6,13.666666666666666,0,1
1,1,6,1,138.0,19,124.8,1,0,1,0,0,18,8,8,7,13.414285714285716,0,8,8,7,13.414285714285716,0,0
2,43,1,0,160.0,37,140.9,0,0,1,0,0,50,11,11,11,13.545454545454543,0,7,7,7,13.571428571428571,0,1
4,39,1,0,130.0,38,148.0,0,0,1,0,1,31,5,11,4,11.25,0,5,10,4,10.833333333333334,0,1
1,17,1,1,161.0,1,148.4,0,0,1,0,1,19,6,6,6,13.833333333333334,0,6,7,6,14.428571428571429,0,1
4,39,1,0,140.0,1,129.7,0,0,1,0,0,35,5,8,5,12.0,0,5,9,5,12.857142857142858,0,1
2,39,1,1,133.1,38,128.2,0,0,1,0,0,31,6,0,0,0.0,0,6,0,0,0.0,0,0
2,51,1,0,133.1,37,104.0,0,1,1,0,0,42,11,14,10,11.9,0,11,14,10,12.8,0,1
1,18,4,1,130.0,37,119.9,1,0,0,0,0,34,5,5,0,0.0,0,5,0,0,0.0,0,0
1,1,1,1,152.0,1,141.0,1,0,1,0,1,18,7,7,7,15.135714285714286,0,8,8,8,15.287499999999998,0,1
1,17,1,1,125.0,3,116.6,1,0,0,0,1,18,7,7,7,12.285714285714286,0,7,8,6,13.333333333333334,0,1
1,44,1,1,140.0,37,140.0,1,0,1,0,0,21,6,16,5,12.666666666666666,0,6,15,2,13.5,0,1
4,39,1,1,133.1,38,140.0,0,0,1,0,1,26,7,13,5,12.74,0,8,12,6,10.978571428571428,0,0
1,43,1,1,170.0,19,100.0,0,0,1,0,0,20,7,8,6,13.25,0,8,8,8,13.75,0,1
1,1,1,1,135.0,38,121.0,0,0,1,0,0,19,6,13,3,10.333333333333334,0,6,12,3,10.333333333333334,0,1
1,1,1,1,125.0,19,117.0,0,0,1,0,1,19,6,7,6,13.428571428571429,0,6,6,6,13.166666666666666,0,1
1,53,1,1,140.0,3,140.2,0,0,1,0,0,20,11,19,9,12.555555555555555,0,9,14,8,11.11111111111111,0,1
1,1,1,1,124.0,34,129.3,0,0,1,0,0,19,6,8,6,11.5,0,6,7,6,11.166666666666666,0,1
1,1,1,1,140.0,37,145.3,0,0,1,0,0,18,6,6,6,13.666666666666666,0,6,9,6,12.333333333333334,0,1
1,39,1,0,130.0,37,146.2,0,0,1,0,0,28,14,16,11,11.272727272727272,0,11,16,10,12.0,0,1
1,17,1,1,134.0,1,122.5,1,0,1,0,0,22,6,10,5,13.166666666666666,0,6,8,5,12.4,0,1
1,44,1,0,160.0,37,156.1,0,0,1,0,1,21,6,6,6,14.666666666666666,0,6,6,6,14.166666666666666,0,1
1,44,1,1,140.0,4,140.0,1,0,1,0,0,21,6,11,4,12.75,0,6,19,1,11.0,0,1
1,39,1,1,150.0,1,140.0,0,0,1,0,0,26,7,11,5,11.2,0,8,13,5,12.14,0,1
1,1,6,1,141.0,30,128.4,1,1,0,0,0,18,6,8,5,13.0,0,6,8,5,11.4,0,0
1,17,2,1,120.0,1,115.0,0,0,0,0,0,20,5,8,2,10.5,0,5,8,2,12.333333333333334,0,0
1,17,2,1,166.0,1,158.7,0,0,1,0,0,18,6,7,6,14.857142857142858,0,6,7,6,14.0,0,1
1,1,4,1,147.0,1,124.5,1,0,1,0,1,19,8,11,7,12.86,0,8,11,7,12.86,0,1
1,51,1,1,121.0,3,111.9,1,0,1,0,0,20,11,12,11,11.727272727272728,0,11,14,11,12.0,0,1
1,44,1,1,150.0,38,150.0,1,0,1,0,1,22,6,11,6,13.142857142857142,0,6,10,3,12.0,0,1
1,17,1,1,124.0,37,114.2,1,1,1,0,0,18,6,6,5,11.8,0,6,9,4,13.714285714285714,0,0
1,17,1,1,96.0,38,96.0,1,0,1,0,0,19,5,10,3,10.666666666666666,0,5,9,0,0.0,3,0
1,17,4,1,125.0,1,128.9,0,0,1,0,1,18,6,9,5,11.6,0,6,8,4,11.2,0,1
1,17,1,1,136.0,37,121.7,1,0,1,0,0,20,6,13,3,10.333333333333334,0,6,12,3,10.333333333333334,0,1
1,1,1,1,120.0,38,114.8,1,0,1,0,0,19,6,11,4,12.25,0,6,11,3,11.0,0,1
1,1,1,1,128.0,19,127.0,0,0,1,0,0,19,6,6,6,12.0,0,6,7,4,12.75,0,1
1,17,1,1,142.0,37,131.3,1,0,1,0,0,19,8,8,7,14.731428571428571,0,8,8,7,14.731428571428571,0,1
1,1,1,1,135.0,1,137.1,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0,0.0,0,1
1,7,1,1,120.0,1,120.0,1,0,1,0,0,21,13,14,13,13.615384615384617,1,12,12,12,14.25,0,1
1,39,1,0,140.0,1,139.0,0,0,1,0,0,27,5,5,5,15.8,0,5,5,5,14.8,0,1
1,17,1,1,135.0,1,129.1,0,0,1,0,0,19,6,6,6,14.666666666666666,0,6,7,6,14.571428571428571,0,1
4,39,1,1,133.1,34,128.2,0,0,1,0,0,25,5,5,0,0.0,0,5,5,0,0.0,0,0
1,1,2,1,137.0,19,120.8,1,0,1,0,1,18,8,8,7,14.654285714285717,0,8,8,7,14.654285714285717,0,1
1,39,1,1,122.0,19,135.8,0,0,1,0,0,24,8,8,7,12.401428571428571,0,8,8,7,12.401428571428571,0,1
1,1,3,1,128.0,1,118.9,1,0,1,0,0,20,7,8,7,11.5875,0,8,9,7,14.071428571428571,0,1
1,7,1,0,140.0,37,140.0,0,0,1,0,0,26,5,5,5,14.0,0,5,5,5,15.6,0,1
1,1,1,1,132.0,1,127.1,1,0,1,0,1,20,6,9,6,12.333333333333334,0,6,6,6,11.833333333333334,0,1
1,1,1,1,131.0,37,137.0,0,0,1,0,0,18,5,5,5,14.0,0,5,6,5,15.4,0,1
1,1,1,1,126.0,1,127.4,1,0,1,0,0,19,6,13,6,15.23076923076923,0,6,10,6,12.375,0,1
1,1,1,1,133.1,19,97.0,1,0,1,0,0,23,6,9,5,11.6,0,6,9,3,11.0,0,0
1,1,4,1,136.0,37,126.3,1,0,1,0,1,18,7,7,6,11.6,0,7,7,6,11.6,0,1
1,1,4,1,140.0,1,127.5,0,0,1,0,0,18,7,0,0,0.0,0,8,0,0,0.0,0,0
1,1,1,1,135.0,2,126.6,0,0,1,0,1,19,7,7,7,12.901428571428571,0,8,9,8,13.094444444444443,0,1
1,42,1,0,160.0,1,120.0,0,0,1,0,0,30,7,9,7,14.142857142857142,0,5,5,5,14.8,0,1
1,44,1,1,140.0,1,140.0,1,0,1,0,0,29,6,0,0,0.0,0,6,0,0,0.0,0,0
1,1,6,1,140.0,3,131.5,1,0,1,0,0,19,8,8,8,13.25375,0,8,8,8,13.25375,0,1
1,17,6,1,115.0,19,112.2,1,0,1,0,0,20,7,7,7,13.785714285714286,0,8,8,8,14.1,0,1
1,1,1,1,144.0,37,150.5,0,0,1,0,0,20,7,7,6,13.916666666666666,0,7,7,6,13.916666666666666,0,1
1,1,4,1,128.0,38,121.0,1,0,1,0,0,19,6,8,6,13.5,0,6,9,6,13.571428571428571,0,1
1,17,1,1,116.0,38,112.2,1,0,1,0,0,20,5,8,3,11.333333333333334,0,5,12,2,10.666666666666666,0,1
3,1,2,1,135.0,19,129.4,1,0,1,0,0,21,5,8,0,0.0,4,5,12,0,0.0,4,0
1,17,1,1,121.0,19,114.4,0,0,1,0,0,19,6,10,5,11.5,0,6,9,4,14.6,0,1
1,1,3,1,134.0,37,120.3,1,0,1,0,1,18,8,8,7,12.082857142857142,0,8,8,7,12.082857142857142,0,1
1,39,1,0,120.0,37,120.0,0,0,1,0,1,27,6,8,6,11.833333333333334,0,6,10,5,12.8,0,1
1,17,2,1,125.0,38,114.5,1,0,1,0,1,19,5,6,5,13.4,0,5,5,5,12.4,0,1
1,1,1,1,141.0,1,127.8,0,0,1,0,1,19,7,7,0,0.0,2,7,7,0,0.0,2,0
1,1,1,1,140.0,1,124.6,1,0,1,0,0,19,6,7,5,14.2,0,6,7,6,14.571428571428571,0,1
1,1,6,1,144.0,19,130.3,1,0,1,0,1,18,8,8,7,13.814285714285717,0,8,8,7,13.814285714285717,0,1
1,17,1,1,122.0,19,118.2,0,0,1,0,1,20,6,10,4,11.25,0,6,6,6,10.5,0,1
1,1,1,1,130.0,19,118.8,0,0,1,0,1,18,6,6,6,14.5,0,6,8,6,13.666666666666666,0,1
1,1,5,1,133.1,9,133.0,1,0,1,0,0,19,6,0,0,0.0,0,6,0,0,0.0,0,0
2,39,1,1,133.1,37,129.0,1,0,1,0,0,36,7,7,6,11.3,0,7,7,6,11.3,0,1
1,43,1,1,147.0,3,100.0,0,0,1,0,0,18,2,2,0,0.0,0,4,4,1,16.0,0,1
1,43,1,1,127.0,19,120.7,1,1,1,0,0,18,5,11,1,12.0,0,5,9,3,12.0,0,1
1,17,6,1,136.0,19,132.5,1,0,1,0,0,19,8,9,7,12.3,0,8,9,7,12.3,0,1
1,1,5,1,127.0,19,120.3,1,0,1,0,1,18,8,8,7,12.694285714285714,0,8,8,7,12.694285714285714,0,1
1,17,1,1,123.0,19,114.6,0,0,1,0,0,18,5,5,4,11.0,0,5,5,4,11.0,0,1
1,1,1,1,128.0,37,116.5,1,0,1,0,1,19,6,6,6,13.0,0,6,6,6,14.166666666666666,0,1
1,1,1,1,128.0,3,127.8,0,0,1,0,1,19,7,8,7,14.4125,0,8,8,8,16.05,0,1
1,1,2,1,140.0,1,129.9,1,0,1,0,0,18,7,8,7,12.92875,0,8,8,8,14.0625,0,0
1,1,2,1,121.0,1,118.9,1,0,1,0,0,20,6,6,6,13.333333333333334,0,6,10,5,12.8,0,1
1,1,3,1,122.0,19,114.3,1,0,1,0,1,20,6,8,5,12.8,0,6,9,5,12.8,0,1
1,18,1,1,126.0,38,114.8,1,0,1,0,0,20,8,8,7,14.402857142857142,0,8,8,7,14.402857142857142,0,1
1,1,4,1,135.0,37,123.0,1,0,1,0,1,18,8,8,7,13.381428571428572,0,8,8,7,13.381428571428572,0,1
1,1,2,1,131.0,19,122.1,1,0,1,0,0,18,7,8,7,14.13125,0,8,8,8,13.98375,0,1
1,17,4,1,140.0,19,123.7,0,0,1,0,0,19,5,11,5,11.714285714285714,2,5,6,5,12.6,0,1
1,1,3,1,131.0,19,132.4,1,0,1,0,0,19,5,5,5,11.8,0,5,8,4,11.25,0,1
2,39,1,0,130.0,34,114.8,0,0,1,0,0,44,6,9,6,11.166666666666666,0,6,15,2,11.0,1,1
1,7,1,1,130.0,38,130.0,0,0,1,0,0,32,6,7,0,0.0,0,6,6,0,0.0,0,0
1,43,1,1,140.0,37,122.3,0,0,1,0,0,22,6,9,5,13.6,0,6,8,5,12.0,0,0
